name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note
T13_305_0_1_C;56.2579;0.57;0.0677;0;0.6982;0;235.5026;1.82;3.3771;0.01;0;1;42;[];3;0;2026-01-26T10:21:13.401794;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_305_0_1_I;64.7879;1.83;0.0577;0;0.6382;0;222.4326;0.74;2.8571;0.01;0;1;43;[];3;0;2026-01-26T10:21:13.401796;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_310_0_1_C;79.4279;1.86;0.0477;0;0.5082;0;169.8826;1.22;2.6271;0.01;0;1;44;[];3;0;2026-01-26T10:21:13.401798;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_310_0_1_F;157.9379;0.24;-0.0023;0;0.6482;0.03;130.2126;1.81;1.1971;0.03;0;1;45;[];3;0;2026-01-26T10:21:13.401800;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_310_0_1_I;33.8179;21.71;0.0377;0.01;0.7282;0.05;191.6826;36.19;3.4071;0.04;0;1;46;[];3;0;2026-01-26T10:21:13.401802;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_310_3_0_1_I;48.2079;36.68;0.0377;0.01;0.5882;0.03;110.6526;16.9;2.6671;0.01;0;1;47;[];3;0;2026-01-26T10:21:13.401804;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_310_3_0_1_С;55.1979;45.23;0.0277;0;0.4382;0.02;69.7226;9.21;2.1571;0.01;0;1;48;[];3;0;2026-01-26T10:21:13.401807;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_315_0_1_c??;41.7879;29.57;0.0377;0.01;0.5982;0.04;169.1426;29.58;3.1071;0.02;0;1;49;[];3;0;2026-01-26T10:21:13.401809;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_315_0_1_F;29.5979;17.58;0.0277;0.01;0.7582;0.05;214.7626;42.79;3.2671;0.02;0;1;50;[];3;0;2026-01-26T10:21:13.401811;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_315_0_1_I;30.9979;18.94;0.0377;0.01;0.7482;0.05;203.2926;39.26;3.4671;0.03;0;1;51;[];3;0;2026-01-26T10:21:13.401825;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_375_0_1_C;44.0079;32.38;0.0177;0.01;0.5482;0.03;158.6326;27.15;2.3871;0.01;0;1;52;[];3;0;2026-01-26T10:21:13.401827;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_375_0_1_F;42.8379;0.91;0.0577;0;0.6982;0;270.1426;1.65;3.0371;0.01;0;1;53;[];3;0;2026-01-26T10:21:13.401830;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T13_375_0_1_I;28.6679;16.88;0.0377;0.01;0.7082;0.05;202.3526;38.97;3.3371;0.03;0;1;54;[];3;0;2026-01-26T10:21:13.401832;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_105_2_1_С;80.9679;66.84;0.0077;0.02;0.0682;0;79.0926;5.94;0.2071;0.01;0;1;55;[];3;0;2026-01-26T10:21:13.401834;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_110_1_1_C;85.9679;73.01;0.0077;0.01;0.1482;0.01;63.3526;2.58;0.3371;0.01;0;1;56;[];3;0;2026-01-26T10:21:13.401836;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_110_1_1_I;10.8979;2.59;0.0377;0;0.7282;0.01;100.8526;9.63;1.4671;0.03;0;1;57;[];3;0;2026-01-26T10:21:13.401840;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_115_1_1_C;83.7579;74.57;0.0077;0.01;0.0782;0;47.1726;1.65;0.1371;0.01;0;1;58;[];3;0;2026-01-26T10:21:13.401842;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_115_2_1_С;77.2579;64.43;0.0077;0.01;0.1482;0.01;43.9126;1.28;0.3671;0.01;0;1;59;[];3;0;2026-01-26T10:21:13.401844;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_115_310_1_1_I ???;18.5579;6.49;0.0677;0.08;0.2782;0.01;294.8126;56.92;0.9271;0.04;0;1;60;[];3;0;2026-01-26T10:21:13.401847;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_210_1_1_C;63.0279;47.91;0.0277;0.03;0.1682;0.01;135.2426;13.1;0.4571;0.02;0;1;61;[];3;0;2026-01-26T10:21:13.401849;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_210_1_1_F;49.8279;27.02;0.0477;0.06;0.2582;0.01;243.0526;25.83;0.7471;0.03;0;1;62;[];3;0;2026-01-26T10:21:13.401851;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_210_1_1_I;36.4879;21.63;0.0477;0.06;0.2682;0.01;215.3526;32.3;0.7671;0.03;0;1;63;[];3;0;2026-01-26T10:21:13.401853;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T15_310_0_1_С;40.2579;24.72;0.0477;0.06;0.1982;0.01;233.1026;37.01;0.6871;0.03;0;1;64;[];3;0;2026-01-26T10:21:13.401855;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T17_105_2_1_C;83.5479;69.33;0.0177;0.01;0.1382;0.01;61.0026;2.38;0.3171;0.01;0;1;65;[];3;0;2026-01-26T10:21:13.401857;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T17_110_1_1_C;78.5679;64.75;0.0077;0.01;0.1282;0.01;46.1526;1.45;0.2671;0.01;0;1;66;[];3;0;2026-01-26T10:21:13.401859;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T17_110_1_1_I;85.5379;74.23;0.0177;0.01;0.2282;0.01;55.3026;1.92;0.4071;0.01;0;1;67;[];3;0;2026-01-26T10:21:13.401862;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
аов 1.21f;3.5379;0.17;0.7377;0.1;28.0282;0.24;111.7626;12.65;29.9671;0.68;Концентрат флотации образца АОВ1.2;1;68;[];3;0;2026-01-26T10:21:13.401864;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
аов 1.31F;4.5479;0.2;1.3977;0.13;36.2882;0.14;138.1026;17.88;53.1971;0.9;Концентрат флотации образца АОВ 1.3;1;69;[];3;0;2026-01-26T10:21:13.401867;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ 1.11;8.3079;1.16;0.3077;0.15;6.8382;0.14;240.2626;43.27;16.5971;0.16;????;1;70;[];3;0;2026-01-26T10:21:13.401869;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ_1.1_1_I;7.0479;0.55;0.3577;0.17;9.6482;0.25;248.2926;48.26;17.7871;0.14;Промежуточный продукт флотации образца АОВ 1.1;1;71;[];3;0;2026-01-26T10:21:13.401871;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ_1.2_1_I;6.9679;0.51;0.6277;0.19;13.4582;0.41;251.0426;48.31;23.2271;0.24;Промежуточный продукт флотации образца АОВ1.2;1;72;[];3;0;2026-01-26T10:21:13.401873;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ_1.2_1_С;8.4479;1.59;0.1877;0.07;3.3182;0.05;245.7826;55.41;7.0071;0.06;Камерный продукт флотации АОВ1.2;1;73;[];3;0;2026-01-26T10:21:13.401875;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ_1.3_1_I;6.6579;0.42;0.6677;0.2;6.7682;0.2;258.9726;52.2;23.5471;0.22;Промежуточный продукт флотации АОВ1.2;1;74;[];3;0;2026-01-26T10:21:13.401877;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ_1.3_1_С;9.7579;1.89;0.1577;0.05;1.2182;0.04;241.7026;45.19;4.6471;0.06;Камерный продукт флотации АОВ1.3;1;75;[];3;0;2026-01-26T10:21:13.401879;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
АОВ1.1_1_F;16.3079;6.14;0.2977;0.06;9.6382;0.18;92.9226;9.05;16.6271;0.22;Концентрат флотации АОВ1.1;1;76;[];3;0;2026-01-26T10:21:13.401882;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
МСП 113.4;22.6979;1.76;0.2677;0.02;2.0282;0.34;247.3226;62.15;10.0071;0.67;МСП;1;77;[];3;0;2026-01-26T10:21:13.401884;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Т13_115_0_1_I;62.1279;50.77;0.0177;0.01;0.2282;0.01;31.2426;1.09;1.0671;0.02;0;1;78;[];3;0;2026-01-26T10:21:13.401886;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Т13;54.9679;0;-0.0023;0;0.4882;0.02;327.4126;1;3.4971;0;Хвосты отвальные 1-3;1;79;[];3;0;2026-01-26T10:21:13.401888;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NV-1-3-I;10.3579;3.7;0.2777;0.12;5.0482;1.04;183.4026;22.79;14.1971;0.28;Промежуточный продукт флотации образца нитритного выщелачивания NV_1_3;1;80;[];3;0;2026-01-26T10:21:13.401891;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NVI-1;20.8879;13.42;0.1877;0.08;4.6482;0.99;138.8426;17.85;10.3771;0.2;Твердый продукт нитритного выщелачивания NV_1_1;1;81;[];3;0;2026-01-26T10:21:13.401893;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AVI3-2-1-F;38.6979;24.05;0.1077;0.06;1.0182;0.01;120.2126;7.61;2.6771;0.03;Концентрат флотации после САВ образца AV13;1;82;[];3;0;2026-01-26T10:21:13.401895;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NV1-10.2;16.8579;8.89;0.1877;0.1;4.0582;0.83;173.7726;25.72;11.6071;0.23;Твердый продукт автоклавного выщелачивания с лигногуматом 10-2 (правильный шифр AV_1_102);1;83;[];3;0;2026-01-26T10:21:13.401897;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AV-1-4.2;42.7279;49.84;0.0077;0.01;0.0982;0;11.7626;0.14;0.6471;0;Твердый продукт автоклавного выщелачивания с лигногуматом 4-2 ;1;84;[];3;0;2026-01-26T10:21:13.401899;0;-1.0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ЛОЖЬ;0;0;0;ЛОЖЬ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
